analysis_type,label,questions,avg_answers,accepted_answer_rate
single_tag,django,30409,0.92525239238383306,0.38235390838238681
single_tag,translate,136,0.91911764705882359,0.38235294117647056
single_tag,databricks,1350,0.97259259259259268,0.38222222222222224
single_tag,dockerfile,2198,0.95632393084622391,0.38216560509554143
single_tag,readfile,157,1.1656050955414012,0.38216560509554143
single_tag,drop-down-menu,785,0.98980891719745212,0.38216560509554143
single_tag,codenameone,212,0.87264150943396235,0.38207547169811323
single_tag,flutter,40692,1.1304924800943674,0.38206527081490221
single_tag,geojson,390,0.81025641025641015,0.382051282051282
single_tag,api-key,144,1.0208333333333333,0.38194444444444442
single_tag,cryptography,1084,0.78228782287822884,0.38191881918819187
single_tag,firebaseui,152,0.82894736842105254,0.38157894736842107
single_tag,ascii,422,1.1966824644549763,0.38151658767772512
single_tag,github-actions,2113,0.90345480359678187,0.38144817794604829
single_tag,python-turtle,388,1.2345360824742271,0.38144329896907214
single_tag,get,1075,0.94697674418604649,0.38139534883720932
single_tag,forms,4778,0.98702385935537906,0.38133110087902888
single_tag,twig,501,0.89620758483033935,0.38123752495009983
single_tag,collision,181,0.92265193370165755,0.38121546961325969
single_tag,hololens,202,1.0346534653465347,0.38118811881188119
single_tag,doctrine-orm,370,0.89459459459459467,0.38108108108108107
single_tag,mediawiki,147,0.80952380952380965,0.38095238095238093
single_tag,ifstream,105,1.0761904761904764,0.38095238095238093
single_tag,h2,407,0.886977886977887,0.38083538083538082
single_tag,python-3.7,386,1.0647668393782384,0.38082901554404147
single_tag,firebase-authentication,3054,0.93647675180091683,0.38081204977079242
single_tag,selenium-webdriver,4581,1.0890635232481993,0.38070290329622353
single_tag,png,381,0.83727034120734922,0.38057742782152232
single_tag,metadata,418,0.80382775119617211,0.38038277511961721
single_tag,laravel-sail,121,1.3388429752066118,0.38016528925619836
single_tag,sftp,413,0.8305084745762713,0.38014527845036322
single_tag,dynamic,1284,0.97585669781931461,0.38006230529595014
single_tag,splunk,279,0.982078853046595,0.37992831541218636
single_tag,internet-explorer-11,179,0.83798882681564246,0.37988826815642457
single_tag,android-fragments,1806,1.0282392026578075,0.37984496124031009
single_tag,nameerror,129,1.0930232558139534,0.37984496124031009
single_tag,webautomation,129,1.0620155038759689,0.37984496124031009
single_tag,query-parameters,129,1.054263565891473,0.37984496124031009
single_tag,microcontroller,237,1.0506329113924051,0.379746835443038
single_tag,notion-api,108,1.1851851851851851,0.37962962962962965
single_tag,lit-element,108,1.1203703703703705,0.37962962962962965
single_tag,excel-2010,166,0.99397590361445753,0.37951807228915663
single_tag,software-design,166,1.0060240963855422,0.37951807228915663
single_tag,styles,535,1.1102803738317757,0.3794392523364486
single_tag,hyperlink,854,0.933255269320843,0.37939110070257609
single_tag,quaternions,116,0.81034482758620685,0.37931034482758619
single_tag,angular-directive,174,0.8908045977011495,0.37931034482758619
single_tag,graph,2197,0.86253982703686849,0.3791533909877105
single_tag,directx,182,0.73076923076923062,0.37912087912087911
single_tag,fetch,2179,1.0165213400642499,0.37907296925195044
single_tag,2d,430,0.99767441860465111,0.37906976744186044
single_tag,file,4589,1.056221398997603,0.37894966223578119
single_tag,locale,285,0.88421052631578945,0.37894736842105264
single_tag,prepared-statement,256,0.86328125000000011,0.37890625
single_tag,retrofit2,544,1.0165441176470591,0.37867647058823528
single_tag,flutter-animation,581,1.0499139414802066,0.37865748709122204
single_tag,opacity,103,1.0970873786407767,0.37864077669902912
single_tag,arm-template,309,1.0453074433656959,0.37864077669902912
single_tag,environment-variables,1503,0.99401197604790426,0.37857618097139056
single_tag,word-wrap,111,1.0180180180180181,0.3783783783783784
single_tag,php-8,230,1.0260869565217392,0.37826086956521737
single_tag,jsoup,193,0.9015544041450777,0.37823834196891193
single_tag,line,410,1.0878048780487808,0.37804878048780488
single_tag,timescaledb,217,0.96313364055299544,0.37788018433179721
single_tag,jpanel,217,0.78801843317972331,0.37788018433179721
single_tag,versioning,135,0.98518518518518527,0.37777777777777777
single_tag,spring-cloud-sleuth,135,0.94074074074074066,0.37777777777777777
single_tag,micropython,180,0.89444444444444449,0.37777777777777777
single_tag,sql-server-2014,135,1.2962962962962963,0.37777777777777777
single_tag,valgrind,225,0.84888888888888892,0.37777777777777777
single_tag,cartopy,143,0.81118881118881125,0.3776223776223776
single_tag,rules,159,0.88050314465408808,0.37735849056603776
single_tag,ruby-on-rails-3,114,0.87719298245614041,0.37719298245614036
single_tag,lifecycle,114,1.0000000000000002,0.37719298245614036
single_tag,google-cloud-logging,175,0.937142857142857,0.37714285714285717
single_tag,snapshot,183,1,0.37704918032786883
single_tag,implementation,138,0.93478260869565222,0.37681159420289856
single_tag,limit,215,1.0046511627906978,0.37674418604651161
single_tag,python-3.9,547,1.0383912248628886,0.376599634369287
single_tag,symfony,2722,0.92468772961058066,0.37656135194709772
single_tag,quarkus,1041,0.9433237271853987,0.37656099903938522
single_tag,heap-memory,401,0.96508728179551129,0.37655860349127179
single_tag,cassandra,943,1.0678685047720045,0.37645811240721105
single_tag,directed-acyclic-graphs,178,1.0168539325842698,0.37640449438202245
single_tag,octave,380,0.86578947368421055,0.37631578947368421
single_tag,icons,590,1.0593220338983051,0.376271186440678
single_tag,pytorch,5148,0.86674436674436683,0.37626262626262624
single_tag,infrastructure-as-code,101,1.2277227722772279,0.37623762376237624
single_tag,image-resizing,101,0.86138613861386126,0.37623762376237624
single_tag,rcpp,218,0.68348623853211,0.37614678899082571
single_tag,crud,444,0.99999999999999978,0.37612612612612611
single_tag,child-process,226,0.76548672566371689,0.37610619469026546
single_tag,path-finding,117,0.82905982905982911,0.37606837606837606
single_tag,gitlab-ci,1585,0.95899053627760256,0.37602523659305992
single_tag,mfc,455,0.8087912087912088,0.37582417582417582
single_tag,jaxb,306,0.81372549019607843,0.37581699346405228
single_tag,nav,173,1.1040462427745663,0.37572254335260113
single_tag,dropdown,865,0.95028901734104054,0.37572254335260113
single_tag,mosquitto,189,0.77248677248677244,0.37566137566137564
single_tag,middleware,426,1.0305164319248827,0.37558685446009388
single_tag,openlayers,434,0.728110599078341,0.37557603686635943
single_tag,named-entity-recognition,221,0.85067873303167429,0.3755656108597285
single_tag,pull-request,229,1.0218340611353716,0.37554585152838427
single_tag,jmeter,1872,1.2505341880341883,0.37553418803418803
single_tag,gcc,2333,0.87055293613373352,0.37548221174453494
single_tag,tfs,277,0.94945848375451258,0.37545126353790614
single_tag,x86,1156,0.722318339100346,0.37543252595155707
single_tag,eslint,1172,1.0426621160409555,0.37542662116040953
single_tag,knitr,333,0.804804804804805,0.37537537537537535
single_tag,bloc,469,1.0021321961620469,0.37526652452025588
single_tag,character-encoding,549,0.83424408014571949,0.37522768670309653
single_tag,python-requests,3430,0.97055393586005834,0.3752186588921283
single_tag,azure-appservice,176,0.94318181818181823,0.375
single_tag,knex.js,360,0.88611111111111118,0.375
single_tag,google-cloud-sql,368,1.019021739130435,0.375
single_tag,scss-mixins,112,0.98214285714285732,0.375
single_tag,figure,144,0.78472222222222232,0.375
single_tag,materialize,168,1.0178571428571428,0.375
single_tag,wikidata,112,0.75892857142857151,0.375
single_tag,content-security-policy,488,0.9979508196721314,0.375
single_tag,cell,275,0.97454545454545449,0.37454545454545457
single_tag,laravel,23402,1.0667037005384152,0.37454063755234596
single_tag,tabs,542,0.90590405904059046,0.37453874538745385
single_tag,rspec,446,0.95739910313901355,0.3744394618834081
single_tag,g++,657,0.802130898021309,0.37442922374429222
single_tag,bootstrap-modal,625,0.90880000000000016,0.3744
single_tag,.net,12094,0.93219778402513642,0.3743178435587895
single_tag,symfony5,425,0.891764705882353,0.37411764705882355
single_tag,karate,810,0.73456790123456783,0.37407407407407406
single_tag,awt,238,0.84873949579831942,0.37394957983193278
single_tag,flyway,230,0.84782608695652184,0.37391304347826088
single_tag,google-app-engine,864,0.97800925925925941,0.37384259259259262
single_tag,lme4,214,0.7149532710280373,0.37383177570093457
single_tag,x-axis,107,0.74766355140186913,0.37383177570093457
single_tag,mixed-models,166,0.72289156626506024,0.37349397590361444
single_tag,yup,391,0.92071611253196928,0.37340153452685421
single_tag,hyperledger,268,0.93656716417910457,0.373134328358209
single_tag,font-face,126,1.0079365079365079,0.373015873015873
single_tag,scipy,1800,0.81666666666666676,0.37277777777777776
single_tag,axios,4841,1.0154926668043791,0.3726502788680025
single_tag,cpu-cache,102,0.823529411764706,0.37254901960784315
single_tag,aws-auto-scaling,102,0.97058823529411753,0.37254901960784315
single_tag,threadpoolexecutor,102,0.81372549019607843,0.37254901960784315
single_tag,body-parser,102,1.088235294117647,0.37254901960784315
single_tag,tooltip,357,0.90196078431372551,0.37254901960784315
single_tag,scenekit,239,0.807531380753138,0.3723849372384937
single_tag,x86-16,282,0.79078014184397161,0.37234042553191488
single_tag,insert,556,1.0000000000000004,0.37230215827338131
single_tag,collision-detection,223,0.93273542600896864,0.37219730941704038
single_tag,focus,266,0.98496240601503759,0.37218045112781956
single_tag,git-clone,129,1.1162790697674416,0.37209302325581395
single_tag,orm,895,0.84916201117318446,0.37206703910614525
single_tag,datepicker,766,0.9268929503916451,0.37206266318537862
single_tag,amazon-kms,121,0.90082644628099173,0.371900826446281
single_tag,node-red,199,0.89949748743718594,0.37185929648241206
single_tag,amazon-redshift,1143,0.94138232720909909,0.37182852143482065
single_tag,producer-consumer,113,0.89380530973451322,0.37168141592920356
single_tag,decode,331,0.87613293051359531,0.37160120845921452
single_tag,wav,183,0.78688524590163922,0.37158469945355194
single_tag,asp.net-mvc,5087,0.94279536072341263,0.37153528602319641
single_tag,cakephp-4.x,175,0.75428571428571423,0.37142857142857144
single_tag,aws-serverless,245,1.0530612244897959,0.37142857142857144
single_tag,querydsl,175,0.82285714285714284,0.37142857142857144
single_tag,http-status-codes,105,0.93333333333333335,0.37142857142857144
single_tag,projection,140,0.75714285714285712,0.37142857142857144
single_tag,java-11,552,0.96739130434782628,0.37137681159420288
single_tag,ssh-keys,167,1.0239520958083834,0.3712574850299401
single_tag,compression,431,0.87470997679814388,0.37122969837587005
single_tag,microsoft-graph-sdks,221,0.85520361990950255,0.37104072398190047
single_tag,scikit-image,221,0.88235294117647067,0.37104072398190047
single_tag,static,725,1.0372413793103448,0.37103448275862067
single_tag,android-livedata,469,0.95948827292110883,0.37100213219616207
single_tag,javafx,1965,0.78676844783715,0.37099236641221373
single_tag,amazon-route53,337,0.881305637982196,0.37091988130563797
single_tag,httprequest,507,0.89546351084812625,0.3708086785009862
single_tag,restructuredtext,116,0.7068965517241379,0.37068965517241381
single_tag,google-compute-engine,518,1.086872586872587,0.37065637065637064
single_tag,render,421,0.91448931116389565,0.37054631828978624
single_tag,toolbar,135,0.888888888888889,0.37037037037037035
single_tag,asyncstorage,189,1.0476190476190479,0.37037037037037035
single_tag,gltf,162,0.81481481481481477,0.37037037037037035
single_tag,cql,108,1.1018518518518519,0.37037037037037035
single_tag,hpc,181,0.7016574585635359,0.37016574585635359
single_tag,heremaps,100,0.90000000000000013,0.37
single_tag,doctrine,473,0.92389006342494717,0.3699788583509514
single_tag,ftp,446,0.85426008968609857,0.36995515695067266
single_tag,schedule,173,0.90751445086705207,0.36994219653179189
single_tag,msbuild,630,0.80634920634920637,0.36984126984126986
single_tag,curve-fitting,338,0.87869822485207094,0.36982248520710059
single_tag,resources,265,0.93584905660377349,0.36981132075471695
single_tag,grid,649,0.9152542372881356,0.36979969183359013
single_tag,slider,576,0.859375,0.36979166666666669
single_tag,media-queries,430,1.113953488372093,0.36976744186046512
single_tag,cin,119,1.1764705882352942,0.36974789915966388
single_tag,azure-iot-hub,230,1.0260869565217394,0.36956521739130432
single_tag,machine-learning,5464,0.8627379209370426,0.36950951683748168
single_tag,php,50143,0.96258700117663565,0.36948327782541929
single_tag,comments,249,0.9156626506024097,0.36947791164658633
single_tag,sinon,203,0.76847290640394073,0.36945812807881773
single_tag,amazon-elb,203,0.88669950738916259,0.36945812807881773
single_tag,azure-ad-b2c-custom-policy,406,0.98029556650246308,0.36945812807881773
single_tag,google-data-studio,360,1.0972222222222223,0.36944444444444446
single_tag,postgresql-9.5,111,0.9369369369369368,0.36936936936936937
single_tag,tabview,111,0.87387387387387394,0.36936936936936937
single_tag,database,10526,0.96921907657229722,0.36927607828234849
single_tag,java,91898,1.0360073124551139,0.36922457507236284
single_tag,polygon,336,0.85119047619047628,0.36904761904761907
single_tag,google-maps-api-3,271,0.8487084870848709,0.36900369003690037
single_tag,sass,2892,1.0321576763485478,0.36894882434301524
single_tag,autowired,122,0.99180327868852469,0.36885245901639346
single_tag,azure-durable-functions,141,0.92907801418439717,0.36879432624113473
single_tag,mouseevent,301,0.85382059800664456,0.3687707641196013
single_tag,python-requests-html,160,0.95625,0.36875
single_tag,firebase-tools,179,0.98324022346368711,0.36871508379888268
single_tag,locust,198,1.0252525252525253,0.36868686868686867
single_tag,jackson-databind,217,0.94009216589861766,0.3686635944700461
single_tag,git-merge,236,1.0466101694915255,0.36864406779661019
single_tag,imageview,236,1.072033898305085,0.36864406779661019
single_tag,nltk,475,0.9263157894736842,0.36842105263157893
single_tag,elasticsearch,5125,0.81600000000000006,0.368390243902439
single_tag,rest-assured,334,1.0299401197604792,0.36826347305389223
single_tag,predict,163,0.7975460122699386,0.36809815950920244
single_tag,corda,125,1.032,0.368
single_tag,dynamics-crm,375,0.97866666666666668,0.368
single_tag,bot-framework-composer,125,0.944,0.368
single_tag,charts,1631,0.78847332924586144,0.36787247087676272
single_tag,nullpointerexception,473,0.93657505285412257,0.3678646934460888
single_tag,rsa,473,0.70613107822410148,0.3678646934460888
single_tag,composer-php,590,1.0067796610169493,0.3677966101694915
single_tag,textview,416,1.1370192307692306,0.36778846153846156
single_tag,web-audio-api,223,0.80269058295964113,0.36771300448430494
single_tag,exception,2282,1.0013146362839616,0.36765994741454866
single_tag,widgetkit,136,0.79411764705882348,0.36764705882352944
single_tag,confusion-matrix,166,0.73493975903614461,0.36746987951807231
single_tag,cypress,2376,1.1144781144781146,0.36742424242424243
single_tag,search,1693,1.0059066745422329,0.36739515652687538
single_tag,breadth-first-search,226,0.91592920353982288,0.36725663716814161
single_tag,deprecated,177,1.2768361581920904,0.3672316384180791
single_tag,local-storage,964,1.1172199170124482,0.36721991701244816
single_tag,phaser-framework,158,0.86708860759493678,0.36708860759493672
single_tag,memory,1918,0.913451511991658,0.3670490093847758
single_tag,allocation,109,0.95412844036697253,0.3669724770642202
single_tag,responsive-design,774,1.1253229974160204,0.36692506459948321
single_tag,tableview,308,0.94805194805194826,0.36688311688311687
single_tag,subprocess,1044,0.83237547892720309,0.36685823754789271
single_tag,karma-jasmine,567,0.88183421516754856,0.36684303350970016
single_tag,asp.net-mvc-4,289,0.84083044982698962,0.36678200692041524
single_tag,command-line-interface,867,0.93771626297577859,0.36678200692041524
single_tag,visual-c++,1246,0.8322632423756019,0.3667736757624398
single_tag,delay,191,0.973821989528796,0.36649214659685864
single_tag,rendering,464,0.84913793103448276,0.36637931034482757
single_tag,python-import,535,1.0429906542056078,0.3663551401869159
single_tag,dataset,841,0.88466111771700362,0.36623067776456597
single_tag,flutter-widget,183,1.2185792349726776,0.366120218579235
single_tag,kubernetes-ingress,844,1.0011848341232228,0.36611374407582936
single_tag,sublimetext3,295,0.80338983050847457,0.36610169491525424
single_tag,p-value,112,0.74107142857142849,0.36607142857142855
single_tag,health-check,112,0.9285714285714286,0.36607142857142855
single_tag,dotnet-httpclient,235,0.93191489361702129,0.36595744680851061
single_tag,semaphore,205,0.83414634146341471,0.36585365853658536
single_tag,gtk3,246,0.73577235772357719,0.36585365853658536
single_tag,typo3,596,1.0436241610738255,0.36577181208053694
single_tag,copy-paste,227,1.0352422907488987,0.3656387665198238
single_tag,save,506,0.91699604743083,0.36561264822134387
single_tag,directory,1138,0.97188049209138816,0.36555360281195082
single_tag,request,1532,0.94451697127937351,0.36553524804177545
single_tag,imputation,145,0.91034482758620694,0.36551724137931035
single_tag,minecraft,643,1.0046656298600312,0.36547433903576981
single_tag,sklearn-pandas,156,0.96153846153846168,0.36538461538461536
single_tag,show-hide,104,1.1442307692307692,0.36538461538461536
single_tag,nullreferenceexception,104,0.88461538461538469,0.36538461538461536
single_tag,slurm,271,0.82656826568265684,0.36531365313653136
single_tag,microk8s,115,0.98260869565217412,0.36521739130434783
single_tag,event-loop,115,1.0434782608695652,0.36521739130434783
single_tag,mysql-python,241,0.92531120331950245,0.36514522821576761
single_tag,powerpivot,126,0.84126984126984128,0.36507936507936506
single_tag,fork,337,0.91988130563798221,0.36498516320474778
single_tag,mat-table,137,0.92700729927007308,0.36496350364963503
single_tag,clone,211,0.9620853080568722,0.36492890995260663
single_tag,mocking,1299,0.87066974595842961,0.36489607390300233
single_tag,ruby-on-rails-5,444,0.89639639639639657,0.36486486486486486
single_tag,serilog,414,0.88647342995169087,0.36473429951690822
single_tag,calendar,609,0.95566502463054182,0.3645320197044335
single_tag,operator-keyword,140,1.2428571428571429,0.36428571428571427
single_tag,sparse-matrix,313,0.78594249201277955,0.36421725239616615
single_tag,node.js,52177,0.956417578626597,0.36418345247906164
single_tag,lint,173,0.9942196531791907,0.36416184971098264
single_tag,arkit,327,0.77675840978593269,0.363914373088685
single_tag,path,1388,0.92363112391930857,0.3638328530259366
single_tag,tags,580,0.996551724137931,0.36379310344827587
single_tag,form-submit,132,1.0909090909090906,0.36363636363636365
single_tag,geocoding,132,0.9242424242424242,0.36363636363636365
single_tag,spring-jms,165,0.92727272727272736,0.36363636363636365
single_tag,workbox,132,0.75757575757575768,0.36363636363636365
single_tag,frame,165,0.93333333333333335,0.36363636363636365
single_tag,typo3-10.x,231,1.0086580086580086,0.36363636363636365
single_tag,clang++,198,0.76767676767676762,0.36363636363636365
single_tag,react-native-flatlist,484,1.0433884297520664,0.36363636363636365
single_tag,registry,341,0.77126099706744866,0.36363636363636365
single_tag,highlight,176,0.903409090909091,0.36363636363636365
single_tag,django-admin,660,0.91212121212121222,0.36363636363636365
single_tag,vb.net,4156,0.90760346487006727,0.36357074109720883
single_tag,wso2,619,0.88852988691437818,0.36348949919224555
single_tag,twilio,1041,0.9193083573487032,0.36311239193083572
single_tag,infinite-scroll,157,0.86624203821656054,0.36305732484076431
single_tag,laravel-livewire,821,0.99878197320341022,0.36297198538367842
single_tag,capybara,135,0.88148148148148142,0.362962962962963
single_tag,pytorch-dataloader,135,0.94074074074074066,0.362962962962963
single_tag,trace,124,0.88709677419354838,0.36290322580645162
single_tag,response,463,0.95032397408207359,0.36285097192224625
single_tag,gridview,419,0.90453460620525084,0.36276849642004771
single_tag,parent,102,1.1176470588235294,0.36274509803921567
single_tag,autocomplete,681,0.85022026431718056,0.36270190895741555
single_tag,url,2021,0.96190004948045527,0.36269173676397826
single_tag,user-controls,182,0.7857142857142857,0.36263736263736263
single_tag,footer,171,1.1754385964912279,0.36257309941520466
single_tag,asp.net-web-api,1567,0.96171027440969992,0.36247606892150608
single_tag,aes,469,0.69083155650319827,0.36247334754797439
single_tag,logstash-grok,138,0.8623188405797102,0.36231884057971014
single_tag,express,11254,0.93717789230495818,0.36227119246490136
single_tag,translation,265,0.80377358490566031,0.3622641509433962
single_tag,ode,196,0.80102040816326525,0.36224489795918369
single_tag,graph-theory,359,0.99442896935933178,0.362116991643454
single_tag,perf,116,0.56896551724137934,0.36206896551724138
single_tag,aws-fargate,406,0.95320197044334987,0.36206896551724138
single_tag,flutter-provider,398,1.0703517587939697,0.36180904522613067
single_tag,keycloak-rest-api,141,0.81560283687943269,0.36170212765957449
single_tag,maui,130,1.1384615384615384,0.36153846153846153
single_tag,normal-distribution,130,0.78461538461538449,0.36153846153846153
single_tag,regression,1057,0.84105960264900681,0.36140018921475875
single_tag,graalvm,155,0.88387096774193541,0.36129032258064514
single_tag,offset,205,0.96585365853658556,0.36097560975609755
single_tag,dynamics-365,169,0.92307692307692324,0.36094674556213019
single_tag,click,399,1.0375939849624061,0.36090225563909772
single_tag,smartcontracts,668,1.034431137724551,0.36077844311377244
single_tag,model-view-controller,1605,0.94205607476635533,0.36074766355140186
single_tag,flutter-desktop,122,1.0409836065573772,0.36065573770491804
single_tag,statsmodels,366,0.72404371584699456,0.36065573770491804
single_tag,scale,269,0.88847583643122685,0.36059479553903345
single_tag,airflow,2116,0.95321361058601128,0.360586011342155
single_tag,utf-8,863,0.86906141367323309,0.36037079953650059
single_tag,odoo-12,111,0.98198198198198217,0.36036036036036034
single_tag,keycloak-services,111,0.80180180180180183,0.36036036036036034
single_tag,mobile-development,136,1.0073529411764706,0.36029411764705882
single_tag,http-headers,622,0.84244372990353711,0.36012861736334406
single_tag,vue-test-utils,150,0.88,0.36
single_tag,spring-cloud-dataflow,150,0.79333333333333345,0.36
single_tag,angular-components,150,1.0666666666666669,0.36
single_tag,allennlp,100,0.78,0.36
single_tag,nestjs,2728,0.93951612903225823,0.35997067448680353
single_tag,error-handling,2206,0.97280145058930212,0.35992747053490481
single_tag,aws-secrets-manager,214,0.98130841121495327,0.35981308411214952
single_tag,network-programming,417,0.73381294964028776,0.35971223021582732
single_tag,textinput,114,0.98245614035087714,0.35964912280701755
single_tag,substrate,292,0.993150684931507,0.3595890410958904
single_tag,measure,128,0.84374999999999978,0.359375
single_tag,unit-testing,5552,0.87572046109510082,0.35932997118155618
single_tag,nginx-ingress,590,0.93898305084745792,0.35932203389830508
single_tag,anova,167,0.71257485029940115,0.3592814371257485
single_tag,choropleth,103,0.77669902912621369,0.35922330097087379
single_tag,elasticsearch-5,117,0.85470085470085477,0.358974358974359
single_tag,statistics,1443,0.83991683991684,0.358974358974359
single_tag,state-management,209,1.0861244019138756,0.35885167464114831
single_tag,game-development,379,0.98153034300791586,0.35883905013192613
single_tag,stream,1034,0.9748549323017407,0.35880077369439073
single_tag,oracle-cloud-infrastructure,131,1.2900763358778626,0.35877862595419846
single_tag,init,145,0.96551724137931039,0.35862068965517241
single_tag,nasm,410,0.59024390243902436,0.35853658536585364
single_tag,mapreduce,212,0.87735849056603776,0.35849056603773582
single_tag,neural-network,1702,0.82667450058754388,0.3584018801410106
single_tag,pine-script,1822,0.920417124039517,0.358397365532382
single_tag,maps,586,0.86177474402730381,0.35836177474402731
single_tag,vite,413,1.2397094430992734,0.3583535108958838
single_tag,oh-my-zsh,120,0.95833333333333337,0.35833333333333334
single_tag,keyboard-shortcuts,338,0.87278106508875741,0.35798816568047337
single_tag,static-libraries,176,0.65340909090909094,0.35795454545454547
single_tag,differential-equations,190,0.67368421052631589,0.35789473684210527
single_tag,hasura,204,0.80392156862745112,0.35784313725490197
single_tag,exit,123,0.99186991869918706,0.35772357723577236
single_tag,wmi,123,0.68292682926829273,0.35772357723577236
single_tag,assembly,3103,0.750563970351273,0.35771833709313566
single_tag,c++builder,207,0.821256038647343,0.357487922705314
single_tag,dart-pub,207,1.1400966183574881,0.357487922705314
single_tag,frontend,2328,1.1039518900343643,0.35738831615120276
single_tag,apache-nifi,624,0.82211538461538458,0.35737179487179488
single_tag,amazon-web-services,21051,0.920621348154482,0.35737019619020471
single_tag,h5py,182,0.89560439560439564,0.35714285714285715
single_tag,hana,154,1.0519480519480517,0.35714285714285715
single_tag,netty,238,0.83193277310924374,0.35714285714285715
single_tag,apt,182,0.95054945054945039,0.35714285714285715
single_tag,inline-assembly,154,0.77922077922077926,0.35714285714285715
single_tag,stock,283,0.88339222614841,0.35689045936395758
single_tag,libgdx,227,0.86784140969162993,0.35682819383259912
single_tag,concurrent.futures,171,0.76023391812865493,0.35672514619883039
single_tag,reactor,115,0.93043478260869583,0.35652173913043478
single_tag,roslyn-code-analysis,115,0.81739130434782614,0.35652173913043478
single_tag,gis,533,0.84052532833020632,0.35647279549718575
single_tag,eslintrc,101,1.0693069306930691,0.35643564356435642
single_tag,bson,101,0.84158415841584167,0.35643564356435642
single_tag,document,202,0.87128712871287139,0.35643564356435642
single_tag,ant-design-pro,101,1.0297029702970297,0.35643564356435642
single_tag,pre-signed-url,101,0.93069306930693074,0.35643564356435642
single_tag,stripe-payments,1661,0.946417820590006,0.35641180012040941
single_tag,cplex,320,0.95000000000000018,0.35625
single_tag,google-maps,1415,0.84028268551236729,0.35618374558303889
single_tag,ruby-on-rails,7899,0.94100519053044707,0.35612102797822509
single_tag,backend,1376,0.93968023255813959,0.35610465116279072
single_tag,sdl,205,0.70731707317073167,0.35609756097560974
single_tag,scrollview,413,0.91041162227602912,0.3559322033898305
single_tag,osgi,118,0.940677966101695,0.3559322033898305
single_tag,dialogflow-cx,118,1.1355932203389831,0.3559322033898305
single_tag,laravel-backpack,118,0.9237288135593219,0.3559322033898305
single_tag,connection-string,177,0.87005649717514133,0.3559322033898305
single_tag,nlp,2422,0.883567299752271,0.35590421139554085
single_tag,database-design,961,0.96982310093652457,0.35587929240374611
single_tag,django-migrations,163,0.95705521472392641,0.35582822085889571
single_tag,http,4087,0.86983117200880844,0.35576217274284316
single_tag,aws-lambda,4889,0.93352423808549789,0.35569646144405809
single_tag,uiscrollview,166,0.84939759036144569,0.35542168674698793
single_tag,eigen,259,0.71814671814671815,0.35521235521235522
single_tag,advanced-custom-fields,504,0.87103174603174616,0.35515873015873017
single_tag,google-cloud-vertex-ai,107,0.96261682242990676,0.35514018691588783
single_tag,design-patterns,1245,1.06425702811245,0.35502008032128513
single_tag,word,262,0.82824427480916019,0.35496183206106868
single_tag,query-optimization,834,1.1762589928057556,0.354916067146283
single_tag,sidebar,124,0.89516129032258074,0.35483870967741937
single_tag,syncfusion,203,1.1133004926108374,0.35467980295566504
single_tag,command,781,0.96798975672215126,0.35467349551856592
single_tag,view,942,0.90552016985138,0.35456475583864117
single_tag,azure-webjobs,110,0.96363636363636362,0.35454545454545455
single_tag,android-tablayout,110,0.94545454545454555,0.35454545454545455
single_tag,model,1165,0.90472103004291848,0.35450643776824037
single_tag,flutter-bloc,254,0.93307086614173229,0.3543307086614173
single_tag,openssh,144,0.88194444444444431,0.35416666666666669
single_tag,docker-registry,226,0.96460176991150459,0.35398230088495575
single_tag,multilabel-classification,113,0.752212389380531,0.35398230088495575
single_tag,glibc,178,0.83707865168539319,0.3539325842696629
single_tag,mapbox-gl-js,356,0.8820224719101124,0.3539325842696629
single_tag,scaling,130,0.68461538461538463,0.35384615384615387
single_tag,azure-iot-edge,130,0.99230769230769222,0.35384615384615387
single_tag,ibm-midrange,147,1.1836734693877553,0.35374149659863946
single_tag,webassembly,557,0.85278276481149018,0.35368043087971274
single_tag,default,164,1.00609756097561,0.35365853658536583
single_tag,pylint,198,1.0959595959595958,0.35353535353535354
single_tag,identity,215,0.79069767441860472,0.35348837209302325
single_tag,countdown,116,1.1551724137931034,0.35344827586206895
single_tag,laravel-7,532,0.99812030075188,0.35338345864661652
single_tag,sap-commerce-cloud,266,1.0037593984962407,0.35338345864661652
single_tag,routes,1964,0.96537678207739319,0.35336048879837068
single_tag,angular8,450,0.98888888888888882,0.35333333333333333
single_tag,crop,150,0.78666666666666674,0.35333333333333333
single_tag,bottom-sheet,150,0.96666666666666679,0.35333333333333333
single_tag,express-session,184,0.80978260869565233,0.35326086956521741
single_tag,position,402,1.0149253731343284,0.35323383084577115
single_tag,matlab,2906,0.78974535443909155,0.35306262904335856
single_tag,android-recyclerview,2691,0.96878483835005591,0.35302861389817913
single_tag,libreoffice,153,0.79738562091503262,0.35294117647058826
single_tag,uitextview,119,0.91596638655462193,0.35294117647058826
single_tag,chai,238,0.83613445378151263,0.35294117647058826
single_tag,portforwarding,170,0.72941176470588243,0.35294117647058826
single_tag,arm64,326,0.77300613496932513,0.35276073619631904
single_tag,meteor,241,0.79668049792531126,0.35269709543568467
single_tag,warnings,363,1.0688705234159781,0.35261707988980717
single_tag,filereader,173,0.99421965317919092,0.35260115606936415
single_tag,computer-science,346,1.1416184971098267,0.35260115606936415
